Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
299016681964499,2 to 8 Years,MBA,$61K-$122K,Paris,France,46.603354,1.888334,Intern,30879,2022-06-22,Marketing Analyst,Data Analyst,Internships.com,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Analyze marketing data to measure campaign performance and ROI. Provide insights for marketing strategy adjustments. Create data visualizations and dashboards.,MetLife,"{""Sector"":""Insurance"",""Industry"":""Insurance: Life, Health (Stock)"",""City"":""New York"",""State"":""New York"",""Zip"":""10166"",""Website"":""www.metlife.com"",""Ticker"":""MET"",""CEO"":""Michel A. Khalaf""}"
2523493843017163,1 to 12 Years,MBA,$65K-$94K,Amsterdam,Netherlands,52.1326,5.2913,Full-Time,99727,2022-04-24,Data Scientist,Machine Learning Engineer,USAJOBS,"Machine Learning Engineers develop machine learning models and algorithms, working on tasks like data preprocessing, model training, and deployment.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Machine learning algorithms Python programming Data preprocessing Deep learning Model evaluation,Develop machine learning models and algorithms for data analysis and prediction. Preprocess and clean data for model training. Evaluate model performance and fine-tune parameters.,HeidelbergCement AG,"{""Sector"":""Building Materials"",""Industry"":""Construction & Building Materials"",""City"":""Heidelberg"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.heidelbergcement.com"",""Ticker"":""HEI"",""CEO"":""Dominik von Achten""}"
1446118560471787,3 to 12 Years,BBA,$63K-$82K,Madrid,Spain,40.4637,-3.7492,Full-Time,14286,2023-04-05,Data Analyst,Data Scientist,Jobs2Careers,"Data Scientists use their expertise in data analysis and machine learning to extract valuable insights and predictions from data. They build and train models, conduct statistical analysis, and communicate findings to drive data-driven decision-making in the organization.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","Machine learning algorithms and libraries (e.g., scikit-learn, TensorFlow, PyTorch) Statistical analysis and modeling Data preprocessing and cleaning Big data technologies (e.g., Hadoop, Spark) Data visualization Strong programming skills (Python, R)",Apply machine learning algorithms and statistical techniques to extract insights from large datasets. Develop predictive models. Conduct data experiments and A/B testing.,International Paper,"{""Sector"":""Manufacturing"",""Industry"":""Packaging, Containers"",""City"":""Memphis"",""State"":""Tennessee"",""Zip"":""38197"",""Website"":""www.internationalpaper.com"",""Ticker"":""IP"",""CEO"":""Mark S. Sutton""}"
895052547738660,3 to 13 Years,PhD,$60K-$87K,Berlin,Germany,51.1657,10.4515,Part-Time,125254,2022-08-15,Data Engineer,Big Data Engineer,Glassdoor,"A Big Data Engineer develops and manages big data solutions, including data storage, processing, and analysis platforms, to extract valuable insights and support data-driven decisions.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","Big data technologies (Hadoop, Spark, etc.) Data processing and analysis Distributed computing","Work with large and complex datasets, using technologies like Hadoop and Spark. Develop and maintain big data solutions. Optimize data processing and storage for performance.",Bunzl,"{""Sector"":""Business Services"",""Industry"":""Distribution/Wholesale"",""City"":""London"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.bunzl.com"",""Ticker"":""BNZL.L"",""CEO"":""Frank van Zanten""}"
285769938903466,3 to 10 Years,MCA,$58K-$113K,Warsaw,Poland,51.9194,19.1451,Intern,130588,2022-08-25,Data Engineer,Data Architect,Jobs2Careers,"A Data Architect designs and manages data infrastructure, ensuring data availability, security, and integrity while aligning data systems with business goals and requirements.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Data architecture design Database management systems Data modeling,Design data architecture and systems to meet business needs. Develop data models and database schemas. Ensure data security and compliance.,Beiersdorf AG,"{""Sector"":""Consumer Goods"",""Industry"":""Personal Care & Cosmetics"",""City"":""Hamburg"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.beiersdorf.com"",""Ticker"":""BEI"",""CEO"":""Stefan De Loecker""}"
1142884439761745,3 to 15 Years,MBA,$60K-$97K,Amsterdam,Netherlands,52.1326,5.2913,Temporary,26028,2023-06-27,Marketing Analyst,Data Analyst,Idealist,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Analyze marketing data to measure campaign performance and ROI. Provide insights for marketing strategy adjustments. Create data visualizations and dashboards.,Global Payments,"{""Sector"":""Financial Services"",""Industry"":""Financial Data Services"",""City"":""Atlanta"",""State"":""Georgia"",""Zip"":""30326"",""Website"":""www.globalpaymentsinc.com"",""Ticker"":""GPN"",""CEO"":""Jeffrey S. Sloan""}"
2306265445132632,5 to 9 Years,PhD,$59K-$84K,Dublin,Ireland,53.1424,-7.6921,Temporary,105591,2022-05-29,Data Engineer,Big Data Engineer,USAJOBS,"A Big Data Engineer develops and manages big data solutions, including data storage, processing, and analysis platforms, to extract valuable insights and support data-driven decisions.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}","Big data technologies (Hadoop, Spark, etc.) Data processing and analysis Distributed computing","Work with large and complex datasets, using technologies like Hadoop and Spark. Develop and maintain big data solutions. Optimize data processing and storage for performance.",Aflac,"{""Sector"":""Insurance"",""Industry"":""Insurance: Life, Health (Stock)"",""City"":""Columbus"",""State"":""Georgia"",""Zip"":""31999"",""Website"":""www.aflac.com"",""Ticker"":""AFL"",""CEO"":""Daniel P. Amos""}"
447319762910090,3 to 15 Years,BCA,$59K-$104K,Madrid,Spain,40.4637,-3.7492,Full-Time,102987,2022-03-14,Marketing Analyst,Data Analyst,Internships.com,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Analyze marketing data to measure campaign performance and ROI. Provide insights for marketing strategy adjustments. Create data visualizations and dashboards.,Clorox Company,"{""Sector"":""Consumer Goods/Homecare"",""Industry"":""Consumer Goods"",""City"":""Oakland"",""State"":""CA"",""Zip"":""94612"",""Website"":""https://www.thecloroxcompany.com/"",""Ticker"":""CLX"",""CEO"":""Linda Rendle""}"
1766696152921426,5 to 10 Years,B.Tech,$60K-$101K,Paris,France,46.603354,1.888334,Intern,67676,2023-08-13,Product Manager,Agile Product Owner,Internships.com,"Agile Product Owners work closely with development teams in Agile environments. They define and prioritize product backlog items, communicate the product vision, and ensure that the product increments delivered align with customer needs and project objectives.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Agile product development Scrum or Kanban frameworks Backlog management User story writing Prioritization techniques Collaboration with development teams Product vision and strategy,"Act as the product owner in agile development, making critical decisions and ensuring product goals are met. Maintain and prioritize the product backlog. Communicate with stakeholders and development teams.",London Stock Exchange Group,"{""Sector"":""Financial Services"",""Industry"":""Financial Services - Investment"",""City"":""London"",""State"":""England"",""Zip"":""EC2N 1HQ"",""Website"":""https://www.lseg.com/"",""Ticker"":""LSEG"",""CEO"":""David Schwimmer""}"
2939122220227697,4 to 8 Years,M.Tech,$65K-$94K,Stockholm,Sweden,60.1282,18.6435,Temporary,57235,2022-12-05,Data Engineer,Big Data Engineer,SimplyHired,"A Big Data Engineer develops and manages big data solutions, including data storage, processing, and analysis platforms, to extract valuable insights and support data-driven decisions.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}","Big data technologies (Hadoop, Spark, etc.) Data processing and analysis Distributed computing","Work with large and complex datasets, using technologies like Hadoop and Spark. Develop and maintain big data solutions. Optimize data processing and storage for performance.",Aviva,"{""Sector"":""Financial Services"",""Industry"":""Insurance"",""City"":""London"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.aviva.com"",""Ticker"":""AV"",""CEO"":""Amanda Blanc""}"
2075306568733122,3 to 8 Years,B.Tech,$56K-$129K,Stockholm,Sweden,60.1282,18.6435,Contract,30402,2022-05-16,Data Analyst,Business Intelligence Analyst,Snagajob,"Business Intelligence Analysts gather and analyze data to provide valuable insights to support decision-making within an organization. They create reports, dashboards, and data visualizations to help stakeholders understand trends, patterns, and opportunities in the data.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Data analysis and visualization tools (e.g., Tableau, Power BI) SQL and database querying Business intelligence concepts Data modeling and reporting Strong analytical and problem-solving skills Data-driven decision-making",Gather and analyze data to provide insights for decision-making using tools like Tableau or Power BI. Create data visualizations and reports. Identify trends and patterns in data.,Westpac Banking Corporation,"{""Sector"":""Banking"",""Industry"":""Banking/Financial Services"",""City"":""Sydney"",""State"":""NSW"",""Zip"":""2000"",""Website"":""https://www.westpac.com.au/"",""Ticker"":""WBC"",""CEO"":""Peter King""}"
1346714320900572,5 to 13 Years,M.Tech,$60K-$83K,Dublin,Ireland,53.1424,-7.6921,Full-Time,109383,2023-04-09,Data Analyst,Business Intelligence Analyst,Stack Overflow Jobs,"Business Intelligence Analysts gather and analyze data to provide valuable insights to support decision-making within an organization. They create reports, dashboards, and data visualizations to help stakeholders understand trends, patterns, and opportunities in the data.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","Data analysis and visualization tools (e.g., Tableau, Power BI) SQL and database querying Business intelligence concepts Data modeling and reporting Strong analytical and problem-solving skills Data-driven decision-making",Gather and analyze data to provide insights for decision-making using tools like Tableau or Power BI. Create data visualizations and reports. Identify trends and patterns in data.,Cadila Healthcare,"{""Sector"":""Pharmaceuticals"",""Industry"":""Pharmaceuticals"",""City"":""Ahmedabad"",""State"":""Gujarat"",""Zip"":""380 009"",""Website"":""www.zyduscadila.com"",""Ticker"":""CADILAHC"",""CEO"":""Sharvil P. Patel""}"
